,id,name,is_closed,url,review_count,categories,rating,price,location,Lat,Long,price_level,zip_code,city,state,new_labels,food_label,regional_label
2290,GkQGY5nKSqyA17RjR1DIMw,Hyderabad House,False,https://www.yelp.com/biz/hyderabad-house-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,131,['Indian'],3.5,$,"{'address1': '2225 W Devon Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['2225 W Devon Ave', 'Chicago, IL 60659']}",41.99754,-87.68594,9.5,60659,chicago,IL,['Indian'],Indian,Indian
2291,ZsIHA3Dsrdhn1bjwTxJwag,Karachi Chat House,False,https://www.yelp.com/biz/karachi-chat-house-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,100,"['Pakistani', 'Indian']",3.5,$,"{'address1': '2301 W Devon Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['2301 W Devon Ave', 'Chicago, IL 60659']}",41.9976792903957,-87.6875666901469,9.5,60659,chicago,IL,"['Indian', 'Pakistani']",Indian,Indian
2292,5EKXV0tyMc_Sko7O4U5uZg,Annapurna,False,https://www.yelp.com/biz/annapurna-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,259,"['Indian', 'Vegetarian']",3.5,$,"{'address1': '2600 W Devon Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['2600 W Devon Ave', 'Chicago, IL 60659']}",41.99774452345464,-87.69513621159055,9.5,60659,chicago,IL,"['Indian', 'Vegetarian']",Indian,Indian
2293,klPMlcLglNWbiO5NFlwUuQ,Charcoal Delights,False,https://www.yelp.com/biz/charcoal-delights-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,221,"['Hot Dogs', 'Burgers', 'American (Traditional)']",3.5,$,"{'address1': '3139 W Foster Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['3139 W Foster Ave', 'Chicago, IL 60625']}",41.9754791259766,-87.7078018188477,9.5,60625,chicago,IL,"['Fast_Food', 'American (Traditional)']",Fast_Food,American (Traditional)
2294,xr6YwdvbFHlPF5zzBtOO6A,Mayflower Chinese Restaurant,False,https://www.yelp.com/biz/mayflower-chinese-restaurant-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,113,['Chinese'],3.5,$,"{'address1': '5240 N Pulaski Rd', 'address2': 'Ste M', 'address3': '', 'city': 'Chicago', 'zip_code': '60630', 'country': 'US', 'state': 'IL', 'display_address': ['5240 N Pulaski Rd', 'Ste M', 'Chicago, IL 60630']}",41.97654,-87.7283849,9.5,60630,chicago,IL,['Chinese'],Chinese,Chinese
2295,0DMEeMB166k4Tfq69ea8qQ,Smilin' Jim's Saloon,False,https://www.yelp.com/biz/smilin-jims-saloon-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,9,['Dive Bars'],3.5,$,"{'address1': '6306 N Western Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['6306 N Western Ave', 'Chicago, IL 60659']}",41.99636,-87.69019,9.5,60659,chicago,IL,['Alcohol'],Alcohol,other
2296,GuGKqC3q6gz8rZwNkEfL8Q,Swedish Hospital Cafeteria,False,https://www.yelp.com/biz/swedish-hospital-cafeteria-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,13,['Cafeteria'],3.5,$,"{'address1': '5145 N California Ave', 'address2': '', 'address3': 'Swedish Covenant Hospital', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['5145 N California Ave', 'Swedish Covenant Hospital', 'Chicago, IL 60625']}",41.975683607721,-87.6985020235195,9.5,60625,chicago,IL,[],other,other
2297,VmnbFscu5ophW2UPW2KHjw,Hidden Cove,False,https://www.yelp.com/biz/hidden-cove-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,136,"['Karaoke', 'Sports Bars']",3.5,$,"{'address1': '5336 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['5336 N Lincoln Ave', 'Chicago, IL 60625']}",41.97881,-87.69296,9.5,60625,chicago,IL,"['Karaoke', 'Alcohol']",other,other
2298,xi7qKgiRjlHOJDrNpnrsrw,7-Eleven,False,https://www.yelp.com/biz/7-eleven-chicago-90?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,11,"['Convenience Stores', 'Coffee & Tea']",3.5,$,"{'address1': '5206 N Western Ave', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['5206 N Western Ave', 'Chicago, IL 60625']}",41.9762150980508,-87.6897409558296,9.5,60625,chicago,IL,"['Coffee_Tea', 'Grocery']",Coffee_Tea,other
2299,PySp2jSy7uLU3EUdU_ClmQ,Tahoora Sweets & Bakery,False,https://www.yelp.com/biz/tahoora-sweets-and-bakery-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,267,"['Indian', 'Bakeries', 'Pakistani']",3.5,$,"{'address1': '2345 W Devon Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['2345 W Devon Ave', 'Chicago, IL 60659']}",41.997588,-87.689275,9.5,60659,chicago,IL,"['Indian', 'Bakeries', 'Pakistani']",Indian,Indian
2300,VFnls5N0Q4a10SEKHpSlLw,See Thru Chinese Kitchen,False,https://www.yelp.com/biz/see-thru-chinese-kitchen-chicago-11?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,49,['Chinese'],3.5,$,"{'address1': '5012 N Pulaski Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60630', 'country': 'US', 'state': 'IL', 'display_address': ['5012 N Pulaski Rd', 'Chicago, IL 60630']}",41.9725,-87.7282749,9.5,60630,chicago,IL,['Chinese'],Chinese,Chinese
2301,AFO2svdyMkT_SL_AU_mcqg,The Halal Burger,False,https://www.yelp.com/biz/the-halal-burger-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,96,"['Halal', 'Burgers']",3.5,$,"{'address1': '6234 N California', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['6234 N California', 'Chicago, IL 60659']}",41.9949541,-87.6997296,9.5,60659,chicago,IL,['Fast_Food'],other,other
2302,aC-a_GplOlLqTHOYaVcw-A,Naan on Devon & GRILL,False,https://www.yelp.com/biz/naan-on-devon-and-grill-chicago-2?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,74,"['Indian', 'Pakistani']",3.5,$,"{'address1': '2241 W Devon Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['2241 W Devon Ave', 'Chicago, IL 60659']}",41.9975204467773,-87.6865997314453,9.5,60659,chicago,IL,"['Indian', 'Pakistani']",Indian,Indian
2303,6ZORhEFfCA-eSdDz5ns8cw,Savanna Restaurant,False,https://www.yelp.com/biz/savanna-restaurant-chicago-4?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,45,"['Juice Bars & Smoothies', 'Pancakes']",4.5,$$,"{'address1': '5657 N Lincoln Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['5657 N Lincoln Ave', 'Chicago, IL 60659']}",41.98451816045447,-87.697116,19.0,60659,chicago,IL,"['Beverage', 'Dessert']",other,other
2304,EqYsNrxTk6YM-Qk7xWC48g,Tre Kronor,False,https://www.yelp.com/biz/tre-kronor-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,813,"['Breakfast & Brunch', 'Desserts', 'Scandinavian']",4.0,$$,"{'address1': '3258 W Foster Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['3258 W Foster Ave', 'Chicago, IL 60625']}",41.9759307505565,-87.7109275,19.0,60625,chicago,IL,"['Scandinavian', 'Dessert', 'Breakfast & Brunch']",other,other
2305,JS5mi7IPnfntxujiXtirHw,Jibek Jolu,False,https://www.yelp.com/biz/jibek-jolu-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,368,"['Russian', 'Uzbek']",4.0,$$,"{'address1': '5047 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['5047 N Lincoln Ave', 'Chicago, IL 60625']}",41.9732243,-87.6913578,19.0,60625,chicago,IL,"['Russian', 'Uzbek']",other,other
2306,nrx-eeoIj808Y2sA0fZmwg,Lou Malnati's Pizzeria,False,https://www.yelp.com/biz/lou-malnatis-pizzeria-lincolnwood?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,757,"['Pizza', 'Italian']",4.0,$$,"{'address1': '6649 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Lincolnwood', 'zip_code': '60712', 'country': 'US', 'state': 'IL', 'display_address': ['6649 N Lincoln Ave', 'Lincolnwood, IL 60712']}",42.0021534,-87.7255547,19.0,60712,lincolnwood,IL,"['Fast_Food', 'Italian']",Fast_Food,Italian
2307,MUmOoa2Zg2B2qBq1VHTNaA,Ban Po Jung,False,https://www.yelp.com/biz/ban-po-jung-chicago-2?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,272,"['Korean', 'Soup', 'Seafood']",4.0,$$,"{'address1': '3450 W Foster Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['3450 W Foster Ave', 'Chicago, IL 60625']}",41.97599,-87.715585,19.0,60625,chicago,IL,"['Seafood', 'Korean', 'Soup']",other,Korean
2308,cV9ip6bGRjk7yQgZFDDsuw,Bel-Ami,False,https://www.yelp.com/biz/bel-ami-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,25,"['Coffee & Tea', 'Comfort Food', 'Sports Bars']",4.0,$$,"{'address1': '5530 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['5530 N Lincoln Ave', 'Chicago, IL 60625']}",41.9819602966309,-87.6937637329102,19.0,60625,chicago,IL,"['Coffee_Tea', 'Alcohol', 'Comfort Food']",Coffee_Tea,other
2309,dSuIjAJ6KwQfblBz4WtHmg,Atlantic Bar & Grill,False,https://www.yelp.com/biz/atlantic-bar-and-grill-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,151,"['Bars', 'American (Traditional)']",4.0,$$,"{'address1': '5062 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['5062 N Lincoln Ave', 'Chicago, IL 60625']}",41.9733543395996,-87.6920013427734,19.0,60625,chicago,IL,"['Alcohol', 'American (Traditional)']",other,American (Traditional)
2310,-22GoLdX0clVOi-LVUJF6w,Midori Japanese Restaurant,False,https://www.yelp.com/biz/midori-japanese-restaurant-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,245,"['Japanese', 'Sushi Bars']",4.0,$$,"{'address1': '3310 W Bryn Mawr Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['3310 W Bryn Mawr Ave', 'Chicago, IL 60659']}",41.9831782,-87.7117334,19.0,60659,chicago,IL,['Japanese'],other,Japanese
2311,tL3lslj3Ji9YQvK9yVjLqg,Bryanna's Restaurant & Bar,False,https://www.yelp.com/biz/bryannas-restaurant-and-bar-chicago-3?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,98,['Salvadoran'],4.0,$$,"{'address1': '5695 N Lincoln Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['5695 N Lincoln Ave', 'Chicago, IL 60659']}",41.985118,-87.697985,19.0,60659,chicago,IL,['Salvadoran'],other,other
2312,rqvKFzsJn8pnKj7rIcsZzw,Yes Thai Chicago,False,https://www.yelp.com/biz/yes-thai-chicago-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,357,"['Thai', 'Salad', 'Noodles']",4.0,$$,"{'address1': '5211 N Damen Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['5211 N Damen Ave', 'Chicago, IL 60625']}",41.9762906430927,-87.6791959770599,19.0,60625,chicago,IL,"['Salad', 'Thai']",other,Thai
2313,vm6yp2PjlfmJ-WRCij9nwg,Dal Paeng Yi Korean Noodles & Snacks,False,https://www.yelp.com/biz/dal-paeng-yi-korean-noodles-and-snacks-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,31,"['Korean', 'Noodles']",4.0,$$,"{'address1': '3236 W Bryn Mawr Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['3236 W Bryn Mawr Ave', 'Chicago, IL 60659']}",41.98332,-87.71036,19.0,60659,chicago,IL,['Korean'],other,Korean
2314,68Rezfdylfccq3B6Xn3JKg,2 Asian Brothers,False,https://www.yelp.com/biz/2-asian-brothers-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,234,"['Sandwiches', 'Vietnamese', 'Asian Fusion']",4.0,$$,"{'address1': '3222 W Foster Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['3222 W Foster Ave', 'Chicago, IL 60625']}",41.97599,-87.70962,19.0,60625,chicago,IL,"['Fast_Food', 'Vietnamese', 'Asian Fusion']",Fast_Food,Vietnamese
2315,79CZWjc3mzc5hniSdIKK-w,Dancen,False,https://www.yelp.com/biz/dancen-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,198,"['Korean', 'Bars']",4.0,$$,"{'address1': '5114 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60686', 'country': 'US', 'state': 'IL', 'display_address': ['5114 N Lincoln Ave', 'Chicago, IL 60686']}",41.9745088,-87.6923609,19.0,60686,chicago,IL,"['Korean', 'Alcohol']",other,Korean
2316,s3Hwq1VXyQ_3dpqzkluRvQ,The Angry Crab,False,https://www.yelp.com/biz/the-angry-crab-chicago-3?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,965,"['Seafood', 'Southern', 'Cajun/Creole']",4.0,$$,"{'address1': '5665 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['5665 N Lincoln Ave', 'Chicago, IL 60659']}",41.9845332,-87.6972261,19.0,60659,chicago,IL,"['Seafood', 'Cajun/Creole', 'Southern']",other,Cajun/Creole
2317,OSOGRBCmY2QxC6ghsSQijg,Shawarma Inn,False,https://www.yelp.com/biz/shawarma-inn-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,344,"['Middle Eastern', 'Seafood', 'Soup']",4.0,$$,"{'address1': '5523 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['5523 N Lincoln Ave', 'Chicago, IL 60625']}",41.9818626,-87.6928466,19.0,60625,chicago,IL,"['Seafood', 'Middle Eastern', 'Soup']",other,Middle Eastern
2318,toE2NuNs6fQx-EjSxgToSw,Pho Nam Lua,False,https://www.yelp.com/biz/pho-nam-lua-chicago-2?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,197,"['Vietnamese', 'Asian Fusion']",4.0,$$,"{'address1': '6261 Mccormick Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['6261 Mccormick Rd', 'Chicago, IL 60659']}",41.9955733,-87.7127057,19.0,60659,chicago,IL,"['Vietnamese', 'Asian Fusion']",other,Vietnamese
2319,iW1jftELveorPf_XhNZlxQ,Outdoor Café,False,https://www.yelp.com/biz/outdoor-caf%C3%A9-chicago-4?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,241,"['Ice Cream & Frozen Yogurt', 'Coffee & Tea']",4.0,$$,"{'address1': '3257 W Bryn Mawr Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['3257 W Bryn Mawr Ave', 'Chicago, IL 60659']}",41.9829615,-87.711179,19.0,60659,chicago,IL,"['Coffee_Tea', 'Dessert']",other,other
2320,kwF-wO_TAMHcP--o2u39ow,Black Sheep,False,https://www.yelp.com/biz/black-sheep-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,34,"['Sports Bars', 'American (Traditional)']",3.5,$$,"{'address1': '2535 W Peterson Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['2535 W Peterson Ave', 'Chicago, IL 60659']}",41.9904512694384,-87.6933817192912,19.0,60659,chicago,IL,"['Alcohol', 'American (Traditional)']",Alcohol,American (Traditional)
2321,0dtJBm-8DpXwK8vuF8SWdg,Menchie's Schaumburg Town Square,False,https://www.yelp.com/biz/menchies-schaumburg-town-square-schaumburg?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,74,['Ice Cream & Frozen Yogurt'],4.5,$,"{'address1': '160D S Roselle Rd', 'address2': 'Ste B4', 'address3': 'Schaumburg Town Square', 'city': 'Schaumburg', 'zip_code': '60193', 'country': 'US', 'state': 'IL', 'display_address': ['160D S Roselle Rd', 'Ste B4', 'Schaumburg Town Square', 'Schaumburg, IL 60193']}",42.0249874893798,-88.0817228399384,9.5,60193,schaumburg,IL,['Dessert'],Dessert,other
2322,xCSJMXb-HVn30hm6-TJJQg,Ambrosia Greek Eatery,False,https://www.yelp.com/biz/ambrosia-greek-eatery-bartlett?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,203,['Greek'],4.5,$,"{'address1': '892 IL-59', 'address2': None, 'address3': '', 'city': 'Bartlett', 'zip_code': '60103', 'country': 'US', 'state': 'IL', 'display_address': ['892 IL-59', 'Bartlett, IL 60103']}",41.9751624733661,-88.2071341167752,9.5,60103,bartlett,IL,['Greek'],other,Greek
2323,KFcvsS_DBHlDWoyLPAjFzA,Nuovo Tea,False,https://www.yelp.com/biz/nuovo-tea-bloomingdale-2?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,18,['Coffee & Tea'],4.5,$,"{'address1': '202 Stratford Sq', 'address2': '', 'address3': '', 'city': 'Bloomingdale', 'zip_code': '60108', 'country': 'US', 'state': 'IL', 'display_address': ['202 Stratford Sq', 'Bloomingdale, IL 60108']}",41.9487337435908,-88.1153169296277,9.5,60108,bloomingdale,IL,['Coffee_Tea'],Coffee_Tea,other
2324,W7d3W8GgJEUA9nn_nNwchA,Olde Salem Cafe,False,https://www.yelp.com/biz/olde-salem-cafe-hanover-park?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,93,"['Bakeries', 'German']",4.5,$,"{'address1': '7213 Olde Salem Cir', 'address2': '', 'address3': '', 'city': 'Hanover Park', 'zip_code': '60133', 'country': 'US', 'state': 'IL', 'display_address': ['7213 Olde Salem Cir', 'Hanover Park, IL 60133']}",42.0040167,-88.1279541,9.5,60133,hanover park,IL,"['Bakeries', 'German']",other,German
2325,xYNcRd4msKFGa6T0G8GyIA,Panchos Taqueria And Catering,False,https://www.yelp.com/biz/panchos-taqueria-and-catering-schaumburg?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,121,['Mexican'],4.5,$,"{'address1': '909 W Wise Rd', 'address2': '', 'address3': '', 'city': 'Schaumburg', 'zip_code': '60193', 'country': 'US', 'state': 'IL', 'display_address': ['909 W Wise Rd', 'Schaumburg, IL 60193']}",42.0043606,-88.1019271,9.5,60193,schaumburg,IL,['Mexican'],other,Mexican
2326,TTRJ_NRc43D4wu5U46qUpA,El Rodeo Tacos,False,https://www.yelp.com/biz/el-rodeo-tacos-streamwood?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,133,['Mexican'],4.5,$,"{'address1': '688 S Barrington Rd', 'address2': '', 'address3': '', 'city': 'Streamwood', 'zip_code': '60107', 'country': 'US', 'state': 'IL', 'display_address': ['688 S Barrington Rd', 'Streamwood, IL 60107']}",42.0196608139516,-88.145273923874,9.5,60107,streamwood,IL,['Mexican'],Mexican,Mexican
2327,VxFBH4YCNxLWjS-0uQzK8Q,AJB Polish Deli,False,https://www.yelp.com/biz/ajb-polish-deli-bartlett?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,39,"['Delis', 'Polish', 'Imported Food']",4.5,$,"{'address1': '879 S Il Rt 59', 'address2': '', 'address3': '', 'city': 'Bartlett', 'zip_code': '60103', 'country': 'US', 'state': 'IL', 'display_address': ['879 S Il Rt 59', 'Bartlett, IL 60103']}",41.9752972,-88.2069351,9.5,60103,bartlett,IL,"['Polish', 'Delis', 'Grocery']",other,Polish
2328,2msVLaLcgt6jP2rLNMsQiw,Go Goo Ma Korean,False,https://www.yelp.com/biz/go-goo-ma-korean-hoffman-estates?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,96,['Korean'],4.5,$,"{'address1': '1606 W Algonquin Rd', 'address2': '', 'address3': '', 'city': 'Hoffman Estates', 'zip_code': '60192', 'country': 'US', 'state': 'IL', 'display_address': ['1606 W Algonquin Rd', 'Hoffman Estates, IL 60192']}",42.0912225,-88.1211376,9.5,60192,hoffman estates,IL,['Korean'],other,Korean
2329,k_UrW8AhubGyzOB9--E5dA,Pietanza's Italian Eatery,False,https://www.yelp.com/biz/pietanzas-italian-eatery-bartlett?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,193,"['Pizza', 'Italian']",4.5,$,"{'address1': '1087 W Army Trl Rd', 'address2': None, 'address3': None, 'city': 'Bartlett', 'zip_code': '60103', 'country': 'US', 'state': 'IL', 'display_address': ['1087 W Army Trl Rd', 'Bartlett, IL 60103']}",41.9461810124027,-88.2066824218616,9.5,60103,bartlett,IL,"['Fast_Food', 'Italian']",Fast_Food,Italian
2330,XGBtlDU5vdX0ILWLqeEtKw,Joe's Pizza,False,https://www.yelp.com/biz/joes-pizza-schaumburg?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,92,"['Pizza', 'Sandwiches', 'Burgers']",4.5,$,"{'address1': '530 W Wise Rd', 'address2': '', 'address3': '', 'city': 'Schaumburg', 'zip_code': '60193', 'country': 'US', 'state': 'IL', 'display_address': ['530 W Wise Rd', 'Schaumburg, IL 60193']}",42.0048171879135,-88.0947262057422,9.5,60193,schaumburg,IL,['Fast_Food'],Fast_Food,other
